1,12,15,0,1
1,13,15,0,1
1,14,15,0,1
1,15,15,0,1
1,16,15,0,1
1,17,15,0,1
1,18,15,0,1
1,19,15,0,1
1,20,15,0,1
1,21,15,0,1
1,22,15,0,1
1,23,15,0,1
1,24,15,0,1
1,25,15,0,1
1,26,15,0,1
1,27,15,0,1
0,13,16,2,1
0,15,16,2,1
0,17,16,2,1
0,19,16,2,1
0,21,16,2,1
0,23,16,2,1
0,25,16,2,1
0,27,16,2,1
0,29,16,2,1
0,31,16,2,1
0,13,17,2,1
0,17,17,2,1
0,19,17,2,1
0,21,17,2,1
0,23,17,2,1
0,25,17,2,1
0,27,17,2,1
0,29,17,2,1
0,-33,43,2,1
0,12,16,3,1
0,14,16,3,1
0,16,16,3,1
0,18,16,3,1
0,20,16,3,1
0,22,16,3,1
0,24,16,3,1
0,26,16,3,1
0,28,16,3,1
0,30,16,3,1
0,32,16,3,1
0,32,17,3,1
0,32,18,3,1
0,30,18,3,1
0,28,17,3,1
0,28,18,3,1
0,26,17,3,1
0,26,18,3,1
0,24,17,3,1
0,24,18,3,1
0,22,17,3,1
0,22,18,3,1
0,20,17,3,1
0,20,18,3,1
0,18,17,3,1
0,18,18,3,1
0,16,17,3,1
0,16,18,3,1
0,15,17,3,1
0,14,17,3,1
0,14,18,3,1
0,12,17,3,1
0,12,18,3,1
0,13,18,2,1
0,15,18,2,1
0,17,18,2,1
0,19,18,2,1
0,21,18,2,1
0,23,18,2,1
0,25,18,2,1
0,27,18,2,1
0,29,18,2,1
0,31,18,2,1
0,29,15,2,1
0,31,15,2,1
0,30,15,3,1
0,28,15,3,1
0,33,16,2,1
0,33,17,2,1
0,33,18,2,1
0,35,17,2,1
0,35,18,2,1
0,37,16,2,1
0,37,17,2,1
0,37,18,2,1
0,34,16,3,1
0,36,16,3,1
0,36,17,3,1
0,36,18,3,1
0,34,17,3,1
0,34,18,3,1
0,35,13,45,1
0,38,15,3,1
0,38,16,3,1
0,38,17,3,1
0,38,18,3,1
0,40,15,3,1
0,40,16,3,1
0,40,17,3,1
0,40,18,3,1
0,39,15,2,1
0,39,17,2,1
0,39,18,2,1
0,41,15,2,1
0,41,16,2,1
0,41,17,2,1
0,41,18,2,1
1,29,14,0,1
1,30,14,0,1
1,33,15,0,1
1,34,15,0,1
1,35,15,0,1
1,36,15,0,1
1,37,15,0,1
1,39,14,0,1
1,40,14,0,1
1,41,14,0,1
0,35,16,2,1
0,17,-9,49,1
0,16,-10,49,1
0,6,0,48,1
0,6,1,48,1
0,6,2,48,1
0,6,3,48,1
0,6,4,48,1
0,6,5,48,1
0,7,0,48,1
0,7,1,48,1
0,7,2,48,1
0,7,3,48,1
0,7,4,48,1
0,7,5,48,1
0,8,0,48,1
0,8,2,48,1
0,8,3,48,1
0,13,20,48,1
0,15,19,48,1
0,45,19,48,1
0,45,20,48,1
0,45,21,48,1
0,45,22,48,1
0,45,23,48,1
0,46,19,48,1
0,46,20,48,1
0,46,21,48,1
0,46,22,48,1
0,46,23,48,1
0,47,19,48,1
0,47,20,48,1
0,47,21,48,1
0,47,22,48,1
0,47,23,48,1
0,48,19,48,1
0,48,20,48,1
0,48,21,48,1
0,48,22,48,1
0,48,23,48,1
0,49,19,48,1
0,49,20,48,1
0,49,21,48,1
0,49,22,48,1
0,49,23,48,1
0,53,9,48,1
0,53,10,48,1
0,53,11,48,1
0,54,10,48,1
0,55,10,48,1
0,43,9,48,1
0,43,10,48,1
0,44,9,48,1
0,44,10,48,1
5,28,14,0,1
5,38,14,0,1
5,42,14,0,1
0,15,22,49,1
0,39,16,2,1
0,16,14,14,1
0,16,13,14,1
0,16,11,14,1
0,15,14,15,1
0,14,14,16,1
0,12,14,15,1
0,17,9,23,1
0,15,9,23,1
0,15,8,23,1
0,16,8,23,1
0,17,8,23,1
0,12,7,23,1
0,13,7,23,1
0,14,8,23,1
0,15,7,23,1
0,16,7,23,1
0,17,7,23,1
0,14,7,23,1
0,12,0,23,1
0,12,1,23,1
0,12,2,23,1
0,12,3,23,1
0,12,4,23,1
0,12,5,23,1
0,12,6,23,1
0,13,0,23,1
0,13,1,23,1
0,13,2,23,1
0,13,3,23,1
0,13,4,23,1
0,13,5,23,1
0,13,6,23,1
0,14,0,23,1
0,14,1,23,1
0,14,2,23,1
0,14,3,23,1
0,14,4,23,1
0,14,5,23,1
0,14,6,23,1
0,15,0,23,1
0,15,1,23,1
0,15,2,23,1
0,15,3,23,1
0,15,4,23,1
0,15,5,23,1
0,15,6,23,1
0,16,0,23,1
0,16,1,23,1
0,16,2,23,1
0,16,3,23,1
0,16,4,23,1
0,16,5,23,1
0,16,6,23,1
0,17,0,23,1
0,17,1,23,1
0,17,2,23,1
0,17,3,23,1
0,17,4,23,1
0,17,5,23,1
0,17,6,23,1
0,14,9,23,1
0,16,10,25,1
0,13,8,23,1
0,12,8,24,1
0,17,14,15,1
0,19,14,15,1
0,18,14,16,1
0,18,9,23,1
0,18,8,23,1
0,18,7,23,1
0,18,0,23,1
0,18,1,23,1
0,18,2,23,1
0,18,3,23,1
0,18,4,23,1
0,18,5,23,1
0,18,6,23,1
0,21,7,23,1
0,21,0,23,1
0,21,1,23,1
0,21,2,23,1
0,21,3,23,1
0,21,5,23,1
0,21,6,23,1
0,25,9,25,1
0,24,9,25,1
0,22,8,23,1
0,23,8,23,1
0,24,8,23,1
0,25,8,23,1
0,21,8,23,1
