1,492,18,2,1
1,493,18,2,1
1,494,18,2,1
1,495,18,2,1
1,496,18,2,1
1,497,18,2,1
0,471,0,2,1
1,499,18,2,1
1,500,18,2,1
1,501,18,2,1
1,502,18,2,1
1,503,18,2,1
1,504,18,2,1
1,505,18,2,1
1,506,18,2,1
1,507,18,2,1
1,498,18,2,1
1,508,18,2,1
1,509,18,2,1
1,510,18,2,1
1,511,18,2,1
1,512,18,2,1
1,513,18,2,1
1,514,18,2,1
1,515,18,2,1
1,516,18,2,1
1,517,18,2,1
1,518,18,2,1
1,519,18,2,1
1,520,18,2,1
5,517,13,36,1
3,518,13,37,1
3,519,13,37,1
4,517,8,32,1
4,517,9,32,1
4,517,10,32,1
4,517,11,32,1
4,517,12,32,1
0,518,12,33,1
0,518,11,29,1
0,519,11,30,1
0,519,12,34,1
1,521,18,2,1
1,522,18,2,1
1,523,18,2,1
1,524,18,2,1
1,525,18,2,1
1,526,18,2,1
1,527,18,2,1
3,520,13,2,1
3,521,13,2,1
3,522,13,2,1
3,523,13,2,1
3,524,13,2,1
3,525,13,2,1
3,526,13,2,1
3,527,13,2,1
3,528,13,2,1
0,520,19,2,1
0,521,19,2,1
0,522,19,2,1
0,523,19,2,1
0,524,19,2,1
0,525,19,2,1
0,526,19,2,1
0,527,19,2,1
0,528,19,2,1
0,529,19,2,1
0,530,19,2,1
0,531,19,2,1
0,532,19,2,1
1,528,18,2,1
1,529,18,2,1
1,530,18,2,1
1,531,18,2,1
1,532,18,2,1
3,529,13,2,1
3,530,13,2,1
3,531,13,2,1
3,532,13,2,1
0,520,12,2,1
0,521,12,2,1
0,522,12,2,1
0,523,12,2,1
0,524,12,2,1
0,525,12,2,1
0,526,12,2,1
0,527,12,2,1
0,528,12,2,1
0,529,12,2,1
0,530,12,2,1
0,531,12,2,1
0,532,12,2,1
0,518,8,38,1
0,518,9,38,1
0,518,10,38,1
0,519,8,38,1
0,519,9,38,1
0,519,10,38,1
0,518,4,38,1
0,518,5,38,1
0,518,6,38,1
0,518,7,38,1
0,519,4,38,1
0,519,5,38,1
0,519,6,38,1
0,519,7,38,1
4,517,4,32,1
4,517,5,32,1
4,517,6,32,1
4,517,7,32,1
1,490,18,2,1
1,491,18,2,1
