0,0,0,0,1
1,31,21,0,1
1,29,21,0,1
1,23,21,0,1
1,25,21,0,1
1,27,21,0,1
1,21,21,0,1
1,22,21,1,1
1,24,21,1,1
1,26,21,1,1
1,28,21,1,1
1,30,21,1,1
1,32,21,1,1
1,34,21,1,1
1,33,21,0,1
1,35,21,0,1
0,21,22,4,1
0,21,23,4,1
0,21,24,4,1
0,21,25,4,1
0,21,26,4,1
0,22,22,5,1
0,22,23,5,1
0,22,24,5,1
0,22,25,5,1
0,22,26,5,1
0,24,22,5,1
0,24,23,5,1
0,24,24,5,1
0,24,25,5,1
0,24,26,5,1
0,26,22,5,1
0,26,23,5,1
0,26,24,5,1
0,26,25,5,1
0,26,26,5,1
0,28,22,5,1
0,28,23,5,1
0,28,24,5,1
0,28,25,5,1
0,28,26,5,1
0,30,22,5,1
0,30,23,5,1
0,30,24,5,1
0,30,25,5,1
0,30,26,5,1
0,32,22,5,1
0,32,23,5,1
0,32,24,5,1
0,32,25,5,1
0,32,26,5,1
0,34,22,5,1
0,34,23,5,1
0,34,24,5,1
0,34,25,5,1
0,34,26,5,1
0,36,22,5,1
0,36,23,5,1
0,36,24,5,1
0,36,25,5,1
0,36,26,5,1
0,23,22,4,1
0,23,23,4,1
0,23,24,4,1
0,23,25,4,1
0,23,26,4,1
0,25,22,4,1
0,25,23,4,1
0,25,24,4,1
0,25,25,4,1
0,25,26,4,1
0,27,22,4,1
0,27,23,4,1
0,27,24,4,1
0,27,25,4,1
0,27,26,4,1
0,29,22,4,1
0,29,23,4,1
0,29,24,4,1
0,29,25,4,1
0,29,26,4,1
0,31,22,4,1
0,31,23,4,1
0,31,24,4,1
0,31,25,4,1
0,31,26,4,1
0,33,22,4,1
0,33,23,4,1
0,33,24,4,1
0,33,25,4,1
0,33,26,4,1
0,35,22,4,1
0,35,23,4,1
0,35,24,4,1
0,35,25,4,1
0,35,26,4,1
0,38,22,4,1
0,38,23,4,1
0,38,24,4,1
0,38,25,4,1
0,38,26,4,1
0,40,22,4,1
0,40,23,4,1
0,40,24,4,1
0,40,25,4,1
0,40,26,4,1
0,42,22,4,1
0,42,23,4,1
0,42,24,4,1
