top edge flash-1,124,51,0,1
vertical flash-1,124,52,0,1
vertical flash-1,124,53,0,1
top edge flash-1,127,51,0,1
vertical flash-1,127,52,0,1
vertical flash-1,127,53,0,1
top edge flash-0,121,53,0,1
bottom edge flash-0,121,54,0,1
square flash-0,121,52,0,1
top edge flash-2,118,51,0,1
vertical flash-2,118,52,0,1
vertical flash-2,118,53,0,1
bottom edge flash-2,118,54,0,1
top edge flash-1,115,51,0,1
vertical flash-1,115,52,0,1
vertical flash-1,115,53,0,1
bottom edge flash-1,115,54,0,1
top edge flash-2,121,50,0,1
bottom edge flash-2,121,51,0,1
square flash-1,121,55,0,1
top edge flash-2,121,56,0,1
vertical flash-2,121,57,0,1
bottom edge flash-2,121,58,0,1
square flash-0,120,58,0,1
left edge flash-1,117,58,0,1
horizontal flash-1,118,58,0,1
right edge flash-1,119,58,0,1
square flash-1,118,55,0,1
left edge flash-2,115,55,0,1
horizontal flash-2,116,55,0,1
right edge flash-2,117,55,0,1
square flash-1,114,55,0,1
left edge flash-0,112,55,0,1
right edge flash-0,113,55,0,1
square flash-1,112,56,0,1
top edge flash-2,112,57,0,1
bottom edge flash-2,112,58,0,1
square flash-0,112,59,0,1
top edge flash-1,112,60,0,1
vertical flash-1,112,61,0,1
bottom edge flash-1,112,62,0,1
top edge flash-0,112,63,0,1
vertical flash-0,112,64,0,1
vertical flash-0,112,65,0,1
bottom edge flash-0,112,66,0,1
square flash-1,112,67,0,1
square flash-0,116,58,0,1
square flash-2,115,58,0,1
top edge flash-0,115,59,0,1
bottom edge flash-0,115,60,0,1
square flash-1,115,61,0,1
top edge flash-2,115,62,0,1
vertical flash-2,115,63,0,1
vertical flash-2,115,64,0,1
bottom edge flash-2,115,65,0,1
square flash-0,115,66,0,1
square flash-2,112,68,0,1
top edge flash-2,115,67,0,1
vertical flash-2,115,68,0,1
vertical flash-2,115,69,0,1
vertical flash-2,115,70,0,1
bottom edge flash-2,115,71,0,1
top edge flash-1,112,69,0,1
vertical flash-1,112,70,0,1
bottom edge flash-1,112,71,0,1
top edge flash-0,124,55,0,1
bottom edge flash-0,124,56,0,1
square flash-1,124,57,0,1
square flash-2,124,54,0,1
vertical flash-1,127,54,0,1
bottom edge flash-1,127,55,0,1
square flash-2,127,56,0,1
top edge flash-0,127,57,0,1
vertical flash-0,127,58,0,1
vertical flash-0,127,59,0,1
bottom edge flash-0,127,60,0,1
left edge flash-2,126,61,0,1
right edge flash-2,127,61,0,1
square flash-1,125,61,0,1
top edge flash-2,124,61,0,1
bottom edge flash-2,124,62,0,1
top edge flash-2,121,61,0,1
bottom edge flash-2,121,62,0,1
square flash-1,120,61,0,1
left edge flash-0,118,61,0,1
right edge flash-0,119,61,0,1
square flash-1,118,62,0,1
square flash-2,118,63,0,1
top edge flash-0,118,64,0,1
vertical flash-0,118,65,0,1
vertical flash-0,118,66,0,1
bottom edge flash-0,118,67,0,1
square flash-1,118,68,0,1
bottom edge flash-1,118,70,0,1
top edge flash-1,118,69,0,1
square flash-2,119,70,0,1
square flash-1,120,70,0,1
top edge flash-0,121,68,0,1
vertical flash-0,121,69,0,1
bottom edge flash-0,121,70,0,1
square flash-2,121,67,0,1
square flash-1,121,66,0,1
top edge flash-0,121,63,0,1
vertical flash-0,121,64,0,1
bottom edge flash-0,121,65,0,1
top edge flash-1,124,63,0,1
bottom edge flash-1,124,64,0,1
left edge flash-0,124,65,0,1
right edge flash-0,125,65,0,1
left edge flash-1,126,65,0,1
right edge flash-1,127,65,0,1
square flash-1,124,66,0,1
square flash-2,124,67,0,1
square flash-0,124,68,0,1
top edge flash-1,124,69,0,1
bottom edge flash-1,124,70,0,1
square flash-2,125,70,0,1
square flash-0,126,70,0,1
0,107,51,6,1
0,107,52,6,1
0,107,53,6,1
0,107,54,6,1
0,107,55,6,1
0,107,56,6,1
0,107,57,6,1
0,107,58,6,1
0,107,59,6,1
0,107,60,6,1
0,107,61,6,1
0,107,62,6,1
0,107,63,6,1
0,107,64,6,1
0,107,65,6,1
0,107,66,6,1
0,107,67,6,1
0,107,68,6,1
0,107,69,6,1
0,107,70,6,1
0,107,71,6,1
0,108,51,4,1
0,108,52,4,1
0,108,53,4,1
0,108,54,4,1
0,109,51,4,1
0,109,52,4,1
0,109,53,4,1
0,109,54,4,1
0,110,51,4,1
0,110,52,4,1
0,110,53,4,1
0,110,54,4,1
0,111,51,4,1
0,111,52,4,1
0,111,53,4,1
0,111,54,4,1
0,112,51,4,1
0,112,52,4,1
0,112,53,4,1
0,112,54,4,1
0,113,51,4,1
0,113,52,4,1
0,113,53,4,1
0,113,54,4,1
0,114,51,4,1
0,114,52,4,1
0,114,53,4,1
0,114,54,4,1
0,108,55,4,1
0,108,56,4,1
0,108,57,4,1
0,108,58,4,1
0,108,59,4,1
0,108,60,4,1
0,108,61,4,1
0,108,62,4,1
0,108,63,4,1
0,108,64,4,1
0,108,65,4,1
0,108,66,4,1
0,108,67,4,1
0,108,68,4,1
0,108,69,4,1
0,108,70,4,1
0,108,71,4,1
0,109,55,4,1
0,109,56,4,1
0,109,57,4,1
0,109,58,4,1
0,109,59,4,1
0,109,60,4,1
0,109,61,4,1
0,109,62,4,1
0,109,63,4,1
0,109,65,4,1
0,109,66,4,1
0,109,67,4,1
0,109,68,4,1
0,109,69,4,1
0,109,70,4,1
0,109,71,4,1
0,110,55,4,1
0,110,56,4,1
0,110,57,4,1
0,110,58,4,1
0,110,59,4,1
0,110,60,4,1
0,110,61,4,1
0,110,62,4,1
0,110,63,4,1
0,110,64,4,1
0,110,65,4,1
0,110,66,4,1
