5,94,20,6,1
1,87,19,4,1
1,88,19,4,1
1,89,19,4,1
1,91,19,4,1
1,92,19,4,1
1,93,19,4,1
5,94,19,4,1
5,94,21,4,1
5,95,21,4,1
5,96,21,4,1
1,63,21,4,1
1,64,21,4,1
1,65,21,4,1
1,66,21,4,1
1,67,21,4,1
1,68,21,4,1
1,53,21,4,1
1,54,21,4,1
1,55,21,4,1
1,56,21,4,1
1,57,21,4,1
1,45,22,4,1
1,46,22,4,1
1,47,22,4,1
1,48,22,4,1
1,49,22,4,1
1,50,22,4,1
1,37,23,4,1
1,38,23,4,1
1,39,23,4,1
1,40,23,4,1
1,41,23,4,1
1,42,23,4,1
1,29,20,4,1
1,30,20,4,1
1,31,20,4,1
1,32,20,4,1
1,33,20,4,1
1,34,20,4,1
1,97,24,4,1
1,98,24,4,1
4,99,17,6,1
4,99,18,6,1
4,99,19,6,1
4,99,20,6,1
4,99,21,6,1
4,99,22,6,1
4,99,23,6,1
4,99,25,6,1
4,99,26,6,1
4,99,27,6,1
4,99,28,6,1
4,99,29,6,1
0,99,24,4,1
2,94,22,6,1
2,94,23,6,1
2,94,24,6,1
2,94,25,6,1
2,94,26,6,1
2,94,27,6,1
2,94,28,6,1
2,94,29,6,1
1,90,19,4,1
0-0,87,15,0,1
0-0,87,18,0,1
0-0,87,21,0,1
0-0,87,22,0,1
0-0,87,23,0,1
0-0,87,24,0,1
0-0,87,25,0,1
0-0,87,26,0,1
0-0,87,27,0,1
0-0,87,28,0,1
0-0,89,10,0,1
0-0,89,11,0,1
0-0,89,12,0,1
0-0,89,13,0,1
0-0,89,14,0,1
0-0,89,15,0,1
0-0,89,16,0,1
0-0,89,17,0,1
0-0,89,18,0,1
0-0,89,21,0,1
0-0,89,22,0,1
0-0,89,23,0,1
0-0,89,24,0,1
0-0,89,25,0,1
0-0,89,26,0,1
0-0,89,27,0,1
0-0,89,28,0,1
0-0,91,10,0,1
0-0,91,11,0,1
0-0,91,12,0,1
0-0,91,13,0,1
0-0,91,14,0,1
0-0,91,15,0,1
0-0,91,16,0,1
0-0,91,17,0,1
0-0,91,18,0,1
0-0,91,21,0,1
0-0,91,22,0,1
0-0,91,23,0,1
0-0,91,24,0,1
0-0,91,25,0,1
0-0,91,26,0,1
0-0,91,27,0,1
0-0,91,28,0,1
0-0,87,10,0,1
0-0,87,11,0,1
0-0,87,12,0,1
0-0,87,13,0,1
0-0,87,14,0,1
0-1,88,10,0,1
0-1,88,11,0,1
0-1,88,12,0,1
0-1,88,13,0,1
0-1,88,14,0,1
0-1,88,15,0,1
0-1,88,16,0,1
0-1,88,17,0,1
0-1,88,18,0,1
0-1,88,21,0,1
0-1,88,22,0,1
0-1,88,23,0,1
0-1,88,24,0,1
0-1,88,25,0,1
0-1,88,26,0,1
0-1,88,27,0,1
0-1,88,28,0,1
0-1,90,10,0,1
0-1,90,11,0,1
0-1,90,12,0,1
0-1,90,13,0,1
0-1,90,14,0,1
0-1,90,15,0,1
0-1,90,16,0,1
0-1,90,17,0,1
0-1,90,18,0,1
0-1,90,21,0,1
0-1,90,22,0,1
0-1,90,23,0,1
0-1,90,24,0,1
0-1,90,25,0,1
0-1,90,26,0,1
0-1,90,27,0,1
0-1,90,28,0,1
0-1,92,21,0,1
0-1,92,22,0,1
0-1,92,23,0,1
0-1,92,24,0,1
0-1,92,25,0,1
0-1,92,26,0,1
0-1,92,27,0,1
0-1,92,28,0,1
0-1,92,10,0,1
0-1,92,11,0,1
